City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Description
12,Vaini,TO,-21.2,-175.2,78.96,89,20,9.22,few clouds
13,Poshekhonye,RU,58.4993,39.1353,39.07,95,100,4.21,overcast clouds
14,Acapulco,MX,16.8634,-99.8901,79.32,84,95,5.55,overcast clouds
15,Barra Dos Coqueiros,BR,-10.9089,-37.0386,78.82,73,75,10.36,broken clouds
16,Pacific Grove,US,36.6177,-121.9166,62.8,80,20,3.0,few clouds
17,Labuhan,ID,-6.8844,112.2051,89.85,51,33,4.65,scattered clouds
18,Mataura,NZ,-46.1927,168.8643,48.47,95,85,10.54,light rain
19,Isangel,VU,-19.55,169.2667,76.24,69,75,15.01,broken clouds
20,Half Moon Bay,US,37.4636,-122.4286,65.17,73,40,1.99,haze
21,Constitucion,CL,-35.3333,-72.4167,48.81,60,0,6.69,clear sky
22,Mar Del Plata,AR,-38.0023,-57.5575,44.01,89,1,9.93,clear sky
23,Bethel,US,41.3712,-73.414,62.19,83,1,3.44,clear sky
24,Guerrero Negro,MX,27.9769,-114.0611,70.3,75,18,14.5,few clouds
25,Hami,CN,42.8,93.45,73.99,17,2,3.0,clear sky
26,Bredasdorp,ZA,-34.5322,20.0403,46.27,87,13,3.18,few clouds
27,Okato,NZ,-39.2,173.8833,56.43,80,22,14.65,few clouds
28,Cabo San Lucas,MX,22.8909,-109.9124,82.51,76,9,4.0,clear sky
29,Punta Arenas,CL,-53.15,-70.9167,46.51,46,20,40.29,few clouds
30,Bacolod,PH,10.6667,122.95,86.43,71,89,9.55,overcast clouds
31,Todos Santos,MX,23.45,-110.2167,82.0,85,2,7.18,clear sky
32,Husavik,IS,66.0449,-17.3389,28.65,70,86,14.14,overcast clouds
33,Maragogi,BR,-9.0122,-35.2225,74.07,86,34,7.4,scattered clouds
34,Marrakesh,MA,31.6315,-8.0083,66.27,72,0,2.3,clear sky
35,Bathsheba,BB,13.2167,-59.5167,77.61,94,20,6.91,few clouds
36,Ginda,IN,30.6945,78.4932,72.63,61,0,3.85,clear sky
37,Korla,CN,41.7597,86.1469,75.25,16,89,5.28,overcast clouds
38,Ushuaia,AR,-54.8,-68.3,39.6,68,100,13.29,overcast clouds
39,Ketchikan,US,55.3422,-131.6461,48.18,85,100,15.05,light rain
40,San Patricio,US,28.017,-97.5169,84.29,75,32,17.02,scattered clouds
41,Dikson,RU,73.5069,80.5464,36.59,94,100,13.65,overcast clouds
42,Doha,QA,25.2867,51.5333,85.98,62,3,2.3,clear sky
43,Hermanus,ZA,-34.4187,19.2345,57.9,84,20,9.31,few clouds
44,Cidreira,BR,-30.1811,-50.2056,63.16,93,100,2.35,overcast clouds
45,Nouadhibou,MR,20.931,-17.0347,79.61,56,34,16.22,scattered clouds
46,Poum,NC,-20.2333,164.0167,74.12,74,48,10.31,scattered clouds
47,Port Lincoln,AU,-34.7333,135.8667,61.65,71,59,4.83,broken clouds
48,Chake Chake,TZ,-5.2459,39.7666,76.21,85,83,7.34,light rain
49,Camacha,PT,33.0833,-16.3333,68.76,68,40,18.41,scattered clouds
50,Kisangani,CD,0.5167,25.2,69.26,97,100,1.7,overcast clouds
51,Saint-Philippe,RE,-21.3585,55.7679,73.22,76,33,11.72,scattered clouds
52,Sitka,US,57.0531,-135.33,51.69,58,75,12.66,broken clouds
53,Diamantino,BR,-14.4086,-56.4461,75.15,72,20,5.44,few clouds
54,Qingdao,CN,36.0986,120.3719,75.29,64,9,4.99,light rain
55,Rio De Janeiro,BR,-22.9028,-43.2075,73.9,83,0,4.61,clear sky
56,Egvekinot,RU,66.3167,-179.1667,22.21,92,91,3.62,overcast clouds
57,Castro,BR,-24.7911,-50.0119,61.74,87,90,1.74,overcast clouds
58,Chokurdakh,RU,70.6333,147.9167,27.1,94,81,6.87,broken clouds
59,Kamenka,RU,51.3223,42.7678,36.63,83,14,6.69,few clouds
60,Kapaa,US,22.0752,-159.319,82.38,80,90,13.8,light rain
61,Tuktoyaktuk,CA,69.4541,-133.0374,34.0,100,100,10.04,light rain
62,Lakes Entrance,AU,-37.8811,147.981,61.57,94,100,3.31,light rain
63,Bartow,US,27.8964,-81.8431,75.29,79,1,0.0,clear sky
64,Grand Gaube,MU,-20.0064,57.6608,75.38,60,42,8.01,scattered clouds
65,Barrow,US,71.2906,-156.7887,30.22,74,90,11.5,overcast clouds
66,Hobart,AU,-42.8794,147.3294,58.23,63,40,9.22,scattered clouds
67,Porto Empedocle,IT,37.2934,13.5264,69.73,77,14,3.33,few clouds
68,Chunskiy,RU,56.0815,99.6342,36.14,82,99,2.26,overcast clouds
69,San Policarpo,PH,12.1791,125.5072,87.78,64,99,2.64,overcast clouds
70,Chuy,UY,-33.6971,-53.4616,56.95,82,98,11.83,overcast clouds
71,Busselton,AU,-33.65,115.3333,64.85,78,64,15.75,broken clouds
72,Bobcaygeon,CA,44.5462,-78.542,48.87,91,2,5.44,clear sky
73,Avarua,CK,-21.2078,-159.775,80.65,69,100,4.61,overcast clouds
74,Srandakan,ID,-7.9386,110.2506,69.73,65,64,13.91,broken clouds
75,Lavrentiya,RU,65.5833,-171.0,32.09,98,100,8.03,light snow
76,Wahiawa,US,21.5028,-158.0236,77.32,74,1,11.5,clear sky
77,Yuncheng,CN,35.0231,110.9928,74.7,63,0,3.29,clear sky
78,Wynyard,AU,-41.0,145.7167,57.69,60,100,7.31,overcast clouds
79,Hasaki,JP,35.7333,140.8333,79.29,64,90,10.92,overcast clouds
80,Leningradskiy,RU,69.3833,178.4167,25.3,96,100,12.37,snow
81,Katsuura,JP,35.1333,140.3,77.14,72,69,11.74,broken clouds
82,Airai,TL,-8.9266,125.4092,82.67,28,16,3.6,few clouds
83,Rosarito,MX,32.3333,-117.0333,67.17,77,27,5.79,scattered clouds
84,Mahebourg,MU,-20.4081,57.7,75.25,65,66,16.69,broken clouds
85,Andenes,NO,69.3143,16.1194,49.98,81,75,8.05,broken clouds
86,Sept-Iles,CA,50.2001,-66.3821,44.06,88,76,6.13,broken clouds
87,Manavalakurichi,IN,8.1333,77.3,84.29,73,67,14.07,broken clouds
88,Kargil,IN,34.5667,76.1,57.06,45,5,2.57,clear sky
89,Lata,PT,40.1629,-8.3327,56.8,95,11,3.69,few clouds
90,Tanout,NE,14.9709,8.8879,83.55,44,34,8.1,scattered clouds
91,Mehamn,NO,71.0357,27.8492,49.95,71,0,6.91,clear sky
92,Yellowknife,CA,62.456,-114.3525,47.41,100,1,5.75,fog
93,Albany,US,42.6001,-73.9662,54.45,78,82,5.28,broken clouds
94,East London,ZA,-33.0153,27.9116,61.86,76,100,10.16,overcast clouds
95,Thompson,CA,55.7435,-97.8558,52.14,66,90,11.54,overcast clouds
96,Bambous Virieux,MU,-20.3428,57.7575,75.22,65,82,16.69,broken clouds
97,Tocoa,HN,15.6833,-86.0,73.94,98,34,1.92,scattered clouds
98,Butaritari,KI,3.0707,172.7902,83.28,74,73,18.34,broken clouds
99,San Cristobal,VE,7.7669,-72.225,64.99,95,93,2.24,overcast clouds
100,Omboue,GA,-1.5746,9.2618,75.81,89,100,6.85,light rain
101,Lebu,CL,-37.6167,-73.65,46.04,83,35,4.34,scattered clouds
102,Torbay,CA,47.6666,-52.7314,62.67,92,97,5.99,overcast clouds
103,Hilo,US,19.7297,-155.09,75.25,91,75,3.44,light rain
104,Catalao,BR,-18.1658,-47.9464,75.58,37,60,4.68,broken clouds
105,Virginia Beach,US,36.8529,-75.978,75.02,77,40,4.61,scattered clouds
106,Rudnya,RU,54.947,31.0934,37.42,89,49,6.42,scattered clouds
107,Nelidovo,RU,56.2211,32.7774,34.93,94,64,2.33,broken clouds
108,Saldanha,ZA,-33.0117,17.9442,58.57,76,0,23.94,clear sky
109,Udachnyy,RU,66.4167,112.4,32.43,60,100,4.45,overcast clouds
110,Presidencia Roque Saenz Pena,AR,-26.7852,-60.4388,67.14,88,48,7.74,scattered clouds
111,Saint-Georges,GD,12.0564,-61.7485,81.54,77,5,10.45,clear sky
112,Lodwar,KE,3.1191,35.5973,80.42,50,41,9.08,scattered clouds
113,Port Hardy,CA,50.6996,-127.4199,50.32,81,100,12.91,light rain
114,Longyearbyen,SJ,78.2186,15.6401,35.44,75,75,10.36,light rain
115,Olafsvik,IS,64.8945,-23.7142,41.13,80,100,21.41,overcast clouds
116,Atuona,PF,-9.8,-139.0333,77.68,77,10,19.98,light rain
117,Ahuimanu,US,21.4447,-157.8378,80.31,69,40,11.5,scattered clouds
118,Mount Gambier,AU,-37.8333,140.7667,62.6,58,100,12.28,overcast clouds
119,Tasiilaq,GL,65.6145,-37.6368,35.76,65,100,5.26,overcast clouds
120,Bani,DO,18.2833,-70.3333,77.7,82,28,4.68,scattered clouds
121,Gandajika,CD,-6.75,23.95,68.85,80,90,3.78,overcast clouds
122,Kununurra,AU,-15.7667,128.7333,98.58,25,11,8.05,few clouds
123,Aklavik,CA,68.2191,-135.0107,30.92,93,100,20.76,light snow
124,Dafeng,CN,23.4517,108.5881,91.71,55,1,2.28,clear sky
125,Klaksvik,FO,62.2266,-6.589,47.32,83,37,7.54,scattered clouds
126,Ponta Delgada,PT,37.7333,-25.6667,73.51,94,20,5.75,few clouds
127,Margate,GB,51.3813,1.3862,53.31,92,100,1.99,overcast clouds
128,Rio Gallegos,AR,-51.6226,-69.2181,48.25,31,75,23.02,broken clouds
129,Luang Prabang,LA,19.8856,102.1347,92.98,49,50,0.98,scattered clouds
130,Verkhnevilyuysk,RU,63.4453,120.3167,40.19,56,28,7.05,scattered clouds
131,Vila Velha,BR,-20.3297,-40.2925,71.55,88,40,8.05,scattered clouds
132,Lagunas,PE,-5.2269,-75.6753,74.25,87,55,2.55,broken clouds
133,Sao Filipe,CV,14.8961,-24.4956,79.36,78,8,8.97,clear sky
134,Khatanga,RU,71.9667,102.5,32.09,57,100,11.36,overcast clouds
135,Los Llanos De Aridane,ES,28.6585,-17.9182,69.55,72,75,18.41,broken clouds
136,Angren,UZ,41.0167,70.1436,69.49,29,100,3.49,overcast clouds
137,Jamestown,US,42.097,-79.2353,51.85,81,1,3.44,clear sky
138,Qaanaaq,GL,77.484,-69.3632,26.8,77,100,3.51,overcast clouds
139,Mafinga,TZ,-7.25,35.0667,68.5,56,64,3.51,broken clouds
140,Yulara,AU,-25.2406,130.9889,80.85,19,0,6.06,clear sky
141,Beloha,MG,-25.1667,45.05,73.65,51,60,3.96,broken clouds
142,Lantana,US,26.5867,-80.052,81.03,77,1,1.99,clear sky
143,San Quintin,MX,30.4833,-115.95,67.32,81,20,14.85,few clouds
144,Saquena,PE,-4.6667,-73.5167,72.57,97,61,1.03,broken clouds
145,Tautira,PF,-17.7333,-149.15,80.62,81,71,14.72,light rain
146,West Fargo,US,46.875,-96.9004,75.25,49,1,4.0,clear sky
147,Dunedin,NZ,-45.8742,170.5036,57.79,65,95,13.06,overcast clouds
148,Bourail,NC,-21.5667,165.4833,73.98,66,92,9.6,overcast clouds
149,Ixtapa,MX,20.7,-105.2,79.23,91,79,3.04,broken clouds
150,Severo-Kurilsk,RU,50.6789,156.125,54.79,77,100,11.05,overcast clouds
151,Alekseyevsk,RU,57.8406,108.3492,37.92,84,99,5.86,light rain
152,Forestville,US,38.8451,-76.875,69.33,86,1,4.61,clear sky
153,Were Ilu,ET,10.6,39.4333,50.97,60,7,4.88,clear sky
154,Coolum Beach,AU,-26.5333,153.1,72.1,64,100,10.25,light rain
155,Rokytne,UA,51.2796,27.214,39.9,96,6,5.95,clear sky
156,Nishihara,JP,26.1842,127.7558,89.26,70,40,11.5,scattered clouds
157,Karachi,PK,24.9056,67.0822,89.42,51,75,9.22,broken clouds
158,Tiksi,RU,71.6872,128.8694,33.15,82,100,2.13,overcast clouds
159,Adrar,MR,20.5022,-10.0711,85.96,11,0,6.53,clear sky
160,Iqaluit,CA,63.7506,-68.5145,30.92,71,100,4.83,overcast clouds
161,Karla,EE,59.3723,24.9275,46.06,91,90,6.91,overcast clouds
162,Jaciara,BR,-15.9653,-54.9683,80.65,49,23,2.33,few clouds
163,Arraial Do Cabo,BR,-22.9661,-42.0278,70.57,91,10,22.28,clear sky
164,Ribeira Grande,PT,38.5167,-28.7,72.0,88,16,13.69,few clouds
165,Puerto Escondido,MX,15.85,-97.0667,80.28,83,74,7.63,broken clouds
166,Upernavik,GL,72.7868,-56.1549,25.39,53,14,4.97,few clouds
167,Carnarvon,AU,-24.8667,113.6333,77.07,50,2,8.05,clear sky
168,Cape Coast,GH,5.1053,-1.2466,75.72,90,62,4.7,broken clouds
169,Oriximina,BR,-1.7656,-55.8661,79.83,66,70,1.43,broken clouds
170,Killybegs,IE,54.6333,-8.45,43.45,65,91,19.98,overcast clouds
171,Souillac,MU,-20.5167,57.5167,75.36,65,18,15.14,few clouds
172,Erdenet,MN,49.0333,104.0833,39.97,43,11,6.24,few clouds
173,Bhaderwah,IN,32.9784,75.7186,74.41,64,0,2.01,clear sky
174,Buraydah,SA,26.326,43.975,76.62,15,4,5.73,clear sky
175,Garowe,SO,8.4054,48.4845,80.69,53,42,18.48,scattered clouds
176,Kyabram,AU,-36.3167,145.05,63.88,97,100,11.41,moderate rain
177,Bozuyuk,TR,39.9078,30.0367,52.14,90,80,4.61,broken clouds
178,Dabakala,CI,8.3667,-4.4333,70.18,94,33,2.59,scattered clouds
179,Itarema,BR,-2.9248,-39.9167,78.76,84,12,16.31,few clouds
180,Zhangjiakou,CN,40.81,114.8794,66.69,30,1,2.98,clear sky
181,Dimapur,IN,25.9,93.7333,83.64,78,96,1.83,overcast clouds
182,Petropavlovka,RU,50.6114,105.3196,43.52,43,85,3.76,overcast clouds
183,Kuytun,RU,54.3419,101.5036,36.25,69,95,8.19,overcast clouds
184,Hammond,US,41.5834,-87.5,63.99,91,1,1.99,clear sky
185,Synya,RU,65.3718,58.0387,37.85,90,100,2.15,overcast clouds
186,Geraldton,AU,-28.7667,114.6,77.41,53,32,19.57,scattered clouds
187,Alberton,CA,46.8168,-64.0654,56.97,68,100,6.82,overcast clouds
188,Sinnamary,GF,5.3833,-52.95,79.05,83,3,9.06,clear sky
189,Smithers,CA,54.7804,-127.1743,40.41,83,99,1.79,overcast clouds
190,Puerto Carreno,CO,6.189,-67.4859,75.31,88,100,3.36,overcast clouds
191,Kysyl-Syr,RU,63.8986,122.7617,41.74,51,9,6.69,clear sky
192,Funtua,NG,11.5233,7.3081,70.16,83,77,6.26,broken clouds
193,Laguna,US,38.421,-121.4238,69.06,29,1,6.91,clear sky
194,Dengzhou,CN,37.8086,120.7508,72.57,69,0,7.72,clear sky
195,Nanortalik,GL,60.1432,-45.2371,36.88,62,0,3.67,clear sky
196,Khasan,RU,42.4308,130.6434,67.98,74,100,3.02,light rain
197,Seoul,KR,37.5683,126.9778,72.79,98,100,2.46,moderate rain
198,Turukhansk,RU,65.8167,87.9833,39.67,63,73,4.25,broken clouds
199,Trincomalee,LK,8.5711,81.2335,84.36,70,100,15.68,overcast clouds
200,Ahipara,NZ,-35.1667,173.1667,57.65,59,4,9.78,clear sky
201,Yatou,CN,37.15,122.3833,73.89,72,76,9.01,light rain
202,Ust-Omchug,RU,61.15,149.6333,26.55,55,48,5.5,scattered clouds
203,Bilma,NE,18.6853,12.9164,85.51,20,99,9.93,overcast clouds
204,Kalmunai,LK,7.4167,81.8167,88.23,51,81,5.68,broken clouds
205,Kodiak,US,57.79,-152.4072,45.91,76,75,5.75,broken clouds
206,Atar,MR,20.5169,-13.0499,89.83,14,57,10.83,broken clouds
207,Penzance,GB,50.1186,-5.5371,54.77,68,4,24.18,clear sky
208,Hamilton,US,39.1834,-84.5333,69.22,87,1,0.0,mist
209,Murray,US,40.6669,-111.888,56.62,65,40,1.01,scattered clouds
210,Pimentel,PE,-6.8367,-79.9342,63.05,86,6,8.84,clear sky
211,Maputo,MZ,-25.9653,32.5892,68.23,91,7,5.99,clear sky
212,Gweru,ZW,-19.45,29.8167,64.31,37,0,5.88,clear sky
213,Hornepayne,CA,49.2138,-84.7705,44.58,92,3,3.06,clear sky
214,Mesetas,CO,3.3846,-74.0442,69.33,93,100,3.83,overcast clouds
215,Narsaq,GL,60.9167,-46.05,35.82,41,0,7.34,clear sky
216,Talnakh,RU,69.4865,88.3972,35.8,60,33,2.68,scattered clouds
217,Saint-Jean-De-Maurienne,FR,45.1667,6.5833,38.37,91,75,3.58,broken clouds
218,Kortkeros,RU,61.8106,51.5806,42.8,89,100,3.56,overcast clouds
219,Sobolevo,RU,54.4299,31.8996,36.59,88,25,6.42,scattered clouds
220,Harda,IN,22.3333,77.1,79.5,83,97,9.62,overcast clouds
221,Qandala,SO,11.472,49.8728,89.82,50,77,4.14,broken clouds
222,Norman Wells,CA,65.282,-126.8329,28.81,90,100,9.73,overcast clouds
223,New Norfolk,AU,-42.7826,147.0587,57.88,54,98,1.99,overcast clouds
224,Rolla,US,37.9514,-91.7713,71.67,64,1,4.0,clear sky
225,Victoria,HK,22.2855,114.1577,91.96,75,5,1.01,clear sky
226,Barra Do Bugres,BR,-15.0725,-57.1811,78.12,64,62,3.85,broken clouds
227,Lasa,IT,46.6166,10.7002,55.02,93,98,1.54,light rain
228,Roald,NO,62.5833,6.1333,54.34,71,78,11.5,broken clouds
229,Padang,ID,-0.9492,100.3543,80.65,87,100,5.57,overcast clouds
230,Preobrazheniye,RU,42.9019,133.9064,65.1,89,100,7.58,light rain
231,Boguchany,RU,58.3814,97.4531,39.36,81,100,2.59,overcast clouds
232,Nikolskoye,RU,59.7035,30.7861,48.87,73,100,2.62,overcast clouds
233,West Bay,KY,19.3667,-81.4167,82.99,80,4,8.16,clear sky
234,Mayo,US,38.8876,-76.5119,70.21,82,26,5.99,scattered clouds
235,Shebalino,RU,51.2917,85.6772,47.1,79,100,6.93,overcast clouds
236,Kaitangata,NZ,-46.2817,169.8464,50.94,74,70,10.83,broken clouds
237,Banswara,IN,23.55,74.45,81.1,80,94,19.53,overcast clouds
238,Mahanje,TZ,-9.9333,35.3333,62.4,72,73,2.75,broken clouds
239,Krasnoselkup,RU,65.7,82.4667,36.77,63,55,3.47,broken clouds
240,Shelburne,CA,44.0787,-80.2041,49.86,83,28,6.11,scattered clouds
241,Waddan,LY,29.1614,16.139,73.18,33,0,2.77,clear sky
242,Bay,US,43.7334,-84.0166,55.89,87,0,3.06,clear sky
243,Ndele,CF,8.4109,20.6473,69.57,99,100,2.71,overcast clouds
244,Zhoucheng,CN,35.9122,116.3117,75.78,63,0,4.9,clear sky
245,San Ramon,US,37.7799,-121.978,64.92,56,1,4.61,clear sky
246,Vardo,NO,70.3705,31.1107,43.0,75,99,11.23,overcast clouds
247,Auxerre,FR,47.8,3.5667,55.29,83,55,13.65,broken clouds
248,Port Elizabeth,ZA,-33.918,25.5701,51.1,83,100,10.38,overcast clouds
249,Baturaja,ID,-4.1333,104.1667,87.35,65,70,2.95,broken clouds
250,Necocli,CO,8.4234,-76.786,75.83,91,100,10.13,overcast clouds
251,Alofi,NU,-19.0595,-169.9187,77.18,83,24,18.05,light rain
252,Inirida,CO,3.8653,-67.9239,73.11,98,81,4.21,broken clouds
253,Sisimiut,GL,66.9395,-53.6735,29.12,46,3,7.23,clear sky
254,Chapais,CA,49.7834,-74.8492,40.78,97,100,5.61,overcast clouds
255,Zhezkazgan,KZ,47.8043,67.7144,51.31,71,42,9.86,scattered clouds
256,Pedernales,DO,18.0384,-71.744,80.28,76,48,3.36,scattered clouds
257,Konakovo,RU,56.7,36.7667,32.0,92,100,3.67,overcast clouds
258,Saint-Leu,RE,-21.15,55.2833,72.68,68,48,2.44,scattered clouds
259,Port Shepstone,ZA,-30.7414,30.455,65.16,88,100,10.11,light rain
260,Vysokogornyy,RU,50.1167,139.15,67.14,56,40,8.46,scattered clouds
261,Kavaratti,IN,10.5669,72.642,81.25,80,28,16.26,scattered clouds
262,Clyde River,CA,70.4692,-68.5914,32.09,70,100,7.96,overcast clouds
263,El Pino,HN,15.7,-86.9333,76.87,94,20,2.3,few clouds
264,Hailar,CN,49.2,119.7,43.7,43,27,19.91,scattered clouds
265,Kloulklubed,PW,7.0419,134.2556,88.3,71,94,9.22,overcast clouds
266,Lompoc,US,34.6391,-120.4579,61.11,78,1,6.91,clear sky
267,Henties Bay,NA,-22.116,14.2845,54.86,92,26,10.13,scattered clouds
268,La Roda,ES,39.2167,-2.15,61.9,58,0,6.87,clear sky
269,Ventersburg,ZA,-28.0856,27.1381,64.13,36,76,9.57,broken clouds
270,San Salvador,SV,13.6894,-89.1872,71.83,94,90,1.23,overcast clouds
271,College,US,64.8569,-147.8028,30.58,72,20,0.0,few clouds
272,Bauru,BR,-22.3147,-49.0606,76.82,44,100,4.0,overcast clouds
273,Plettenberg Bay,ZA,-34.0527,23.3716,56.32,71,100,4.81,light rain
274,Suhbaatar,MN,50.2314,106.2078,42.91,55,59,3.33,broken clouds
275,Samarai,PG,-10.6167,150.6667,79.36,87,95,16.28,overcast clouds
276,Haines Junction,CA,60.7522,-137.5108,27.9,93,78,1.66,broken clouds
277,Cherskiy,RU,68.75,161.3,23.72,96,100,11.03,snow
278,Barreiras,BR,-12.1528,-44.99,80.82,37,77,3.49,broken clouds
279,Vostok,RU,46.4856,135.8833,68.74,52,100,5.95,overcast clouds
280,Luderitz,NA,-26.6481,15.1594,52.56,84,0,14.94,clear sky
281,Sayyan,YE,15.1718,44.3244,61.41,54,5,3.36,clear sky
282,Flinders,AU,-34.5833,150.8552,67.21,84,100,1.01,light rain
283,Saint-Augustin,CA,51.226,-58.6502,45.68,85,7,8.21,clear sky
284,Kuah,MY,6.3265,99.8432,81.84,75,99,8.21,overcast clouds
285,Georgetown,MY,5.4112,100.3354,85.89,77,20,3.0,few clouds
286,Asfi,MA,32.2994,-9.2372,67.37,90,12,17.22,few clouds
287,Alyangula,AU,-13.8483,136.4192,84.13,67,79,14.65,broken clouds
288,Piracicaba,BR,-22.7253,-47.6492,76.84,42,39,1.34,scattered clouds
289,Endicott,US,42.0984,-76.0494,50.72,91,20,1.01,few clouds
290,Nianzishan,CN,47.5167,122.8833,53.96,35,2,10.74,clear sky
291,Pudozh,RU,61.8099,36.5345,40.66,96,34,1.72,scattered clouds
292,Kismayo,SO,-0.3582,42.5454,78.44,82,96,11.81,overcast clouds
293,Ostrovnoy,RU,68.0531,39.5131,47.93,71,100,12.33,overcast clouds
294,Richards Bay,ZA,-28.783,32.0377,67.98,80,83,3.76,broken clouds
295,Havelock,US,34.8791,-76.9013,75.94,87,6,1.99,clear sky
296,San Andres,CO,12.5847,-81.7006,82.42,83,40,4.61,scattered clouds
297,Liku,ID,-0.7275,119.8922,87.94,62,83,2.57,broken clouds
298,Gunjur,GM,13.2019,-16.7339,75.27,94,40,9.22,scattered clouds
299,Srednekolymsk,RU,67.45,153.6833,29.3,64,88,8.81,overcast clouds
300,Eureka,US,40.8021,-124.1637,56.93,75,100,5.01,overcast clouds
301,Sao Joao Da Barra,BR,-21.6403,-41.0511,71.92,87,3,16.96,clear sky
302,Faanui,PF,-16.4833,-151.75,78.87,76,21,15.9,light rain
303,Tweed,CA,44.4751,-77.3162,52.14,82,4,5.3,clear sky
304,Jequitinhonha,BR,-16.4339,-41.0033,66.04,98,8,3.2,clear sky
305,Isla Vista,US,34.4133,-119.861,63.82,80,1,3.44,clear sky
306,Fortuna,US,40.5982,-124.1573,56.66,72,1,1.99,clear sky
307,Verkhoturye,RU,58.8627,60.8054,36.48,73,50,5.75,scattered clouds
308,Goderich,CA,43.7501,-81.7165,52.12,82,58,4.61,broken clouds
309,Vieux-Habitants,GP,16.0589,-61.7659,78.71,77,3,7.47,clear sky
310,Port Keats,AU,-14.25,129.55,87.6,57,12,12.26,few clouds
311,Sibolga,ID,1.7427,98.7792,78.1,90,100,2.08,light rain
312,Goleniow,PL,53.5639,14.8285,57.54,100,90,8.05,mist
313,Rocha,UY,-34.4833,-54.3333,53.55,74,67,7.05,broken clouds
314,Hueyapan,MX,18.8667,-98.6667,61.09,90,87,3.71,overcast clouds
315,Miles City,US,46.4083,-105.8406,67.17,30,40,21.85,scattered clouds
316,Mareeba,AU,-17.0,145.4333,82.44,64,100,10.27,overcast clouds
317,Kardla,EE,58.9978,22.7492,48.18,93,40,8.05,scattered clouds
318,At-Bashi,KG,41.1702,75.8106,60.15,23,50,1.95,scattered clouds
319,Phalodi,IN,27.1333,72.3667,88.99,55,2,15.26,clear sky
320,Southbridge,US,42.0751,-72.0334,58.19,93,56,7.58,broken clouds
321,Pahrump,US,36.2083,-115.9839,77.25,26,20,1.01,few clouds
322,Manuk Mangkaw,PH,4.8,119.85,84.6,69,70,5.61,broken clouds
323,Atbasar,KZ,51.8,68.3333,36.43,96,100,13.24,overcast clouds
324,Ambunti,PG,-4.2365,142.8448,93.94,47,45,3.29,scattered clouds
325,Esperance,AU,-33.8667,121.9,62.47,60,94,6.13,overcast clouds
326,Zabid,YE,14.1951,43.3152,86.72,67,38,5.7,scattered clouds
327,Tuatapere,NZ,-46.1333,167.6833,48.81,87,69,15.17,broken clouds
328,Bhag,PK,29.0415,67.8239,93.79,41,5,1.48,clear sky
329,Nouakchott,MR,18.0858,-15.9785,76.93,80,2,8.81,clear sky
330,Lagos,NG,6.5833,3.75,75.43,93,63,2.01,light rain
331,Kruisfontein,ZA,-34.0033,24.7314,48.88,80,100,7.16,overcast clouds
332,Mount Pleasant,US,32.7941,-79.8626,74.98,85,1,1.99,clear sky
333,Ayr,GB,55.4627,-4.6339,48.18,87,75,4.61,broken clouds
334,Solnechnyy,RU,50.7214,136.6319,67.44,61,54,13.98,broken clouds
335,Luau,AO,-10.7073,22.2247,65.17,66,7,1.48,clear sky
